"","test_round","subj","stim","response","emotion","correct","rt"
"1161",1,3120,"img\Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.219274251
"1162",1,3120,"img\Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.271180034
"1163",1,3120,"img\Rafd090_14_Caucasian_female_fearful_frontal.jpg",4,4,1,3.889060762
"1164",1,3120,"img\Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,2.194212844
"1165",1,3120,"img\Rafd090_12_Caucasian_female_disgusted_frontal.jpg",2,3,0,1.998740117
"1166",1,3120,"img\Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.467283169
"1167",1,3120,"img\Rafd090_09_Caucasian_male_sad_frontal.jpg",1,6,0,1.869265199
"1168",1,3120,"img\Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,2.070376136
"1169",1,3120,"img\Rafd090_07_Caucasian_male_fearful_frontal.jpg",4,4,1,2.944216577
"1170",1,3120,"img\Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,1.710078971
"1171",1,3120,"img\Rafd090_10_Caucasian_male_fearful_frontal.jpg",7,4,0,1.134587244
"1172",1,3120,"img\Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,1.030518101
"1173",1,3120,"img\Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.753711522
"1174",1,3120,"img\Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,0.888263769
"1175",1,3120,"img\Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,1.273576612
"1176",1,3120,"img\Rafd090_02_Caucasian_female_sad_frontal.jpg",1,6,0,1.0513617
"1177",1,3120,"img\Rafd090_02_Caucasian_female_disgusted_frontal.jpg",1,3,0,1.021988693
"1178",1,3120,"img\Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,0.585910961
"1179",1,3120,"img\Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,2.806996177
"1180",1,3120,"img\Rafd090_02_Caucasian_female_angry_frontal.jpg",1,1,1,0.947538002
"1181",1,3120,"img\Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,1.04220515
"1182",1,3120,"img\Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,0.469305982
"1183",1,3120,"img\Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",1,2,0,1.063213467
"1184",1,3120,"img\Rafd090_08_Caucasian_female_angry_frontal.jpg",2,1,0,1.457074384
"1185",1,3120,"img\Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,1.171747262
"1186",1,3120,"img\Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.273556081
"1187",1,3120,"img\Rafd090_12_Caucasian_female_sad_frontal.jpg",1,6,0,1.07539747
"1188",1,3120,"img\Rafd090_10_Caucasian_male_sad_frontal.jpg",2,6,0,1.116620378
"1189",1,3120,"img\Rafd090_10_Caucasian_male_angry_frontal.jpg",1,1,1,1.620484019
"1190",1,3120,"img\Rafd090_07_Caucasian_male_angry_frontal.jpg",2,1,0,2.832354358
"1191",1,3161,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",4,4,1,2.979131937
"1192",1,3161,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",3,4,0,3.02709794
"1193",1,3161,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",7,6,0,7.441419125
"1194",1,3161,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,2.254857779
"1195",1,3161,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",3,3,1,3.148089886
"1196",1,3161,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,4.983744144
"1197",1,3161,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",2,1,0,2.434241056
"1198",1,3161,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",6,2,0,3.723172188
"1199",1,3161,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",4,4,1,1.197721004
"1200",1,3161,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,1.237221003
"1201",1,3161,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",1,1,1,1.486109018
"1202",1,3161,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,1.817905903
"1203",1,3161,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",4,6,0,4.696213961
"1204",1,3161,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",4,4,1,1.323003054
"1205",1,3161,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,1.384047031
"1206",1,3161,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,1.929066181
"1207",1,3161,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",7,6,0,2.745429993
"1208",1,3161,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",2,6,0,1.231800795
"1209",1,3161,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",2,3,0,1.134716034
"1210",1,3161,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,3.706414938
"1211",1,3161,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",6,1,0,3.339865923
"1212",1,3161,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,1.268320084
"1213",1,3161,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",2,3,0,1.786528111
"1214",1,3161,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",4,4,1,1.83102417
"1215",1,3161,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",2,6,0,2.682934999
"1216",1,3161,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,1.108874083
"1217",1,3161,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,5.336061954
"1218",1,3161,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,0.843447924
"1219",1,3161,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,1.58514905
"1220",1,3161,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",5,2,0,3.025570869
"1221",1,3161,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",3,3,1,2.178778887
"1222",1,3161,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",1,1,1,1.840651989
"1223",1,3161,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",4,4,1,1.093482971
"1224",1,3161,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",4,4,1,3.412418127
"1225",1,3161,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.072943926
"1226",1,3161,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,1.888715982
"1227",1,3161,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,2.123911858
"1228",1,3161,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",6,2,0,2.94619894
"1229",1,3161,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",6,2,0,1.184439898
"1230",1,3161,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,5.347230911
"1231",1,3161,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.69914794
"1232",1,3161,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,1.25626111
"1233",1,3161,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",1,1,1,0.74277401
"1234",1,3161,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,1.304739952
"1235",1,3161,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,1.108930111
"1236",1,3161,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.708090067
"1237",1,3161,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,0.341114998
"1238",1,3161,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,1.607961893
"1239",1,3161,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",6,2,0,1.246500969
"1240",1,3161,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",1,1,1,2.005140066
"1241",1,3161,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",1,3,0,0.417862177
"1242",1,3161,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,0.852007866
"1243",1,3161,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",1,3,0,1.764303923
"1244",1,3161,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,0.643507957
"1245",1,3161,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",4,7,0,3.904463053
"1246",1,3161,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,1.353080988
"1247",1,3161,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,1.539507151
"1248",1,3161,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",6,6,1,1.20994997
"1249",1,3161,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,2.419185877
"1250",1,3161,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,0.543097019
"1251",1,3161,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",2,3,0,0.386495113
"1252",1,3161,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.578567982
"1253",1,3161,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",2,1,0,0.419274092
"1254",1,3161,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",6,2,0,1.561978102
"1255",1,3161,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",2,3,0,0.562403917
"1256",1,3161,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,0.327285051
"1257",1,3161,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,1.627098083
"1258",1,3161,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",1,1,1,2.064310074
"1259",1,3161,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,0.519906998
"1260",1,3161,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,",7,7,1,2.112756014
"1261",1,3363,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,2.699295998
"1262",1,3363,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,5.259426117
"1263",1,3363,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,2.255494118
"1264",1,3363,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",2,3,0,2.615210056
"1265",1,3363,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",3,2,0,17.39661098
"1266",1,3363,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",1,3,0,1.367344856
"1267",1,3363,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",7,4,0,1.15444684
"1268",1,3363,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",2,2,1,8.758562088
"1269",1,3363,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,1.05766511
"1270",1,3363,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,1.393406153
"1271",1,3363,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,1.649816036
"1272",1,3363,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,2.444379807
"1273",1,3363,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",2,2,1,7.990846872
"1274",1,3363,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",1,1,1,1.714237928
"1275",1,3363,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",6,6,1,1.473762035
"1276",1,3363,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",6,6,1,0.758025885
"1277",1,3363,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",6,2,0,3.242101908
"1278",1,3363,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",1,3,0,0.824913025
"1279",1,3363,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",4,4,1,1.570194006
"1280",1,3363,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",4,1,0,5.953988075
"1281",1,3363,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.922188997
"1282",1,3363,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",6,6,1,3.16789794
"1283",1,3363,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",6,1,0,2.336020947
"1284",1,3363,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,0.5114851
"1285",1,3363,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,0.894016027
"1286",1,3363,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",2,2,1,1.828047037
"1287",1,3363,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,0.712934017
"1288",1,3363,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",1,1,1,1.564395905
"1289",1,3363,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,1.207030058
"1290",1,3363,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,1.534187078
"1291",1,3363,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,0.57804203
"1292",1,3363,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",6,6,1,0.441068888
"1293",1,3363,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",1,3,0,0.522003889
"1294",1,3363,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",1,3,0,0.610968113
"1295",1,3363,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,0.301340103
"1296",1,3363,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,0.694369078
"1297",1,3363,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",6,2,0,3.998962879
"1298",1,3363,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",1,3,0,0.22429204
"1299",1,3363,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,0.829057932
"1300",1,3363,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",3,2,0,2.140655041
"1301",1,3363,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",6,1,0,0.853929043
"1302",1,3363,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,0.148729801
"1303",1,3363,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.038125992
"1304",1,3363,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",1,3,0,0.287327051
"1305",1,3363,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,0.274672031
"1306",1,3363,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,0.858981848
"1307",1,3363,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",1,3,0,3.347886086
"1308",1,3363,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",4,4,1,1.843899012
"1309",1,3363,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,0.084544897
"1310",1,3363,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",6,6,1,1.384908915
"1311",1,3363,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,0.017108202
"1312",1,3363,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",7,4,0,1.678792953
"1313",1,3363,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,0.876702785
"1314",1,3363,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,0.202280045
"1315",1,3363,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",4,1,0,0.571610928
"1316",1,3363,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",6,2,0,2.374328852
"1317",1,3363,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,0.204516888
"1318",1,3363,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",4,4,1,2.0009799
"1319",1,3363,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",1,3,0,0.382804155
"1320",1,3363,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.946374178
"1321",1,3363,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,0.201407909
"1322",1,3363,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,0.285701036
"1323",1,3363,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,0.369200945
"1324",1,3363,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,0.931891918
"1325",1,3363,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,0.148572922
"1326",1,3363,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",4,1,0,0.907623053
"1327",1,3363,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,0.500441074
"1328",1,3363,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,0.051759958
"1329",1,3363,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",4,4,1,1.807885885
"1330",1,3363,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",4,4,1,0.406898975
"1331",1,3668,"img/Rafd090_04_Caucasian_female_surprised_frontal.jpg",7,7,1,4.786339045
"1332",1,3668,"img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg",3,3,1,3.99789691
"1333",1,3668,"img/Rafd090_05_Caucasian_male_happy_frontal.jpg",5,5,1,2.426395893
"1334",1,3668,"img/Rafd090_02_Caucasian_female_sad_frontal.jpg",6,6,1,3.583062887
"1335",1,3668,"img/Rafd090_05_Caucasian_male_fearful_frontal.jpg",7,4,0,5.182005882
"1336",1,3668,"img/Rafd090_08_Caucasian_female_sad_frontal.jpg",2,6,0,5.671653032
"1337",1,3668,"img/Rafd090_03_Caucasian_male_sad_frontal.jpg",6,6,1,11.81019306
"1338",1,3668,"img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg",1,3,0,5.537430048
"1339",1,3668,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",2,6,0,7.13669014
"1340",1,3668,"img/Rafd090_02_Caucasian_female_happy_frontal.jpg",5,5,1,1.186386108
"1341",1,3668,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,0.88431406
"1342",1,3668,"img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.342329979
"1343",1,3668,"img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.843138933
"1344",1,3668,"img/Rafd090_08_Caucasian_female_surprised_frontal.jpg",7,7,1,1.725667
"1345",1,3668,"img/Rafd090_09_Caucasian_male_happy_frontal.jpg",5,5,1,1.063631058
"1346",1,3668,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,0.74349308
"1347",1,3668,"img/Rafd090_07_Caucasian_male_fearful_frontal.jpg",2,4,0,3.043078899
"1348",1,3668,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",3,3,1,0.796615839
"1349",1,3668,"img/Rafd090_14_Caucasian_female_fearful_frontal.jpg",4,4,1,2.375250101
"1350",1,3668,"img/Rafd090_10_Caucasian_male_sad_frontal.jpg",6,6,1,1.678795099
"1351",1,3668,"img/Rafd090_09_Caucasian_male_angry_frontal.jpg",2,1,0,1.883399963
"1352",1,3668,"img/Rafd090_12_Caucasian_female_angry_frontal.jpg",1,1,1,2.253671169
"1353",1,3668,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",1,2,0,4.726758003
"1354",1,3668,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,2.174312115
"1355",1,3668,"img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg",2,2,1,4.1813972
"1356",1,3668,"img/Rafd090_10_Caucasian_male_fearful_frontal.jpg",4,4,1,2.705080032
"1357",1,3668,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.011038065
"1358",1,3668,"img/Rafd090_04_Caucasian_female_happy_frontal.jpg",5,5,1,1.388942003
"1359",1,3668,"img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg",3,3,1,1.070388079
"1360",1,3668,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,0.980386019
"1361",1,3668,"img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg",2,2,1,3.445577145
"1362",1,3668,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",2,2,1,0.442276001
"1363",1,3668,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",4,4,1,2.335857868
"1364",1,3668,"img/Rafd090_12_Caucasian_female_fearful_frontal.jpg",4,4,1,3.597945213
"1365",1,3668,"img/Rafd090_08_Caucasian_female_angry_frontal.jpg",2,1,0,0.818771124
"1366",1,3668,"img/Rafd090_03_Caucasian_male_fearful_frontal.jpg",4,4,1,1.541522026
"1367",1,3668,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,0.972814798
"1368",1,3668,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,0.93215394
"1369",1,3668,"img/Rafd090_09_Caucasian_male_surprised_frontal.jpg",7,7,1,0.361503839
"1370",1,3668,"img/Rafd090_08_Caucasian_female_happy_frontal.jpg",5,5,1,0.636514902
"1371",1,3668,"img/Rafd090_07_Caucasian_male_sad_frontal.jpg",2,6,0,1.152907848
"1372",1,3668,"img/Rafd090_14_Caucasian_female_angry_frontal.jpg",1,1,1,0.837378979
"1373",1,3668,"img/Rafd090_07_Caucasian_male_happy_frontal.jpg",5,5,1,0.405122995
"1374",1,3668,"img/Rafd090_12_Caucasian_female_happy_frontal.jpg",5,5,1,0.619022131
"1375",1,3668,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.621667862
"1376",1,3668,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,0.378206015
"1377",1,3668,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",2,2,1,2.006991863
"1378",1,3668,"img/Rafd090_02_Caucasian_female_surprised_frontal.jpg",7,7,1,0.981645107
"1379",1,3668,"img/Rafd090_04_Caucasian_female_sad_frontal.jpg",6,6,1,1.736647844
"1380",1,3668,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",2,2,1,1.45780611
"1381",1,3668,"img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg",3,3,1,0.512447119
"1382",1,3668,"img/Rafd090_09_Caucasian_male_fearful_frontal.jpg",7,4,0,2.414390087
"1383",1,3668,"img/Rafd090_04_Caucasian_female_angry_frontal.jpg",1,1,1,1.55762291
"1384",1,3668,"img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg",2,2,1,0.871581078
"1385",1,3668,"img/Rafd090_02_Caucasian_female_angry_frontal.jpg",1,1,1,1.573864937
"1386",1,3668,"img/Rafd090_03_Caucasian_male_surprised_frontal.jpg",7,7,1,0.815310955
"1387",1,3668,"img/Rafd090_04_Caucasian_female_fearful_frontal.jpg",4,4,1,3.608583927
"1388",1,3668,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,0.544870853
"1389",1,3668,"img/Rafd090_05_Caucasian_male_angry_frontal.jpg",1,1,1,0.790796041
"1390",1,3668,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",1,6,0,5.210205078
"1391",1,3668,"img/Rafd090_09_Caucasian_male_sad_frontal.jpg",6,6,1,1.000132084
"1392",1,3668,"img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg",1,3,0,1.686983109
"1393",1,3668,"img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg",1,3,0,2.194617987
"1394",1,3668,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",3,1,0,5.308060884
"1395",1,3668,"img/Rafd090_12_Caucasian_female_surprised_frontal.jpg",7,7,1,0.997933865
"1396",1,3668,"img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.602259159
"1397",1,3668,"img/Rafd090_12_Caucasian_female_sad_frontal.jpg",6,6,1,2.214406967
"1398",1,3668,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",2,1,0,3.656183958
"1399",1,3668,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",2,1,0,0.757167101
"1400",1,3668,"img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg",3,3,1,1.115320921
"1401",1,3792,"img/Rafd090_14_Caucasian_female_happy_frontal.jpg",5,5,1,5.245716095
"1402",1,3792,"img/Rafd090_07_Caucasian_male_angry_frontal.jpg",3,1,0,8.130859852
"1403",1,3792,"img/Rafd090_03_Caucasian_male_angry_frontal.jpg",2,1,0,4.824326992
"1404",1,3792,"img/Rafd090_05_Caucasian_male_surprised_frontal.jpg",7,7,1,4.198230982
"1405",1,3792,"img/Rafd090_14_Caucasian_female_sad_frontal.jpg",1,6,0,13.45117521
"1406",1,3792,"img/Rafd090_10_Caucasian_male_angry_frontal.jpg",1,1,1,34.18210292
"1407",1,3792,"img/Rafd090_10_Caucasian_male_happy_frontal.jpg",5,5,1,1.870990992
"1408",1,3792,"img/Rafd090_07_Caucasian_male_surprised_frontal.jpg",7,7,1,3.664252996
"1409",1,3792,"img/Rafd090_14_Caucasian_female_surprised_frontal.jpg",7,7,1,0.84877491
"1410",1,3792,"img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",2,2,1,1.111404896
"1411",1,3792,"img/Rafd090_02_Caucasian_female_fearful_frontal.jpg",4,4,1,2.65357399
"1412",1,3792,"img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg",3,3,1,4.930107832
"1413",1,3792,"img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.100491047
"1414",1,3792,"img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.962656975
"1415",1,3792,"img/Rafd090_10_Caucasian_male_surprised_frontal.jpg",7,7,1,0.998590946
"1416",1,3792,"img/Rafd090_08_Caucasian_female_fearful_frontal.jpg",4,4,1,2.120913982
"1417",1,3792,"img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg",2,2,1,1.099533081
"1418",1,3792,"img/Rafd090_03_Caucasian_male_happy_frontal.jpg",5,5,1,3.218914032
"1419",1,3792,"img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg",2,2,1,0.834875107
"1420",1,3792,"img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg",1,3,0,8.034584045
"1421",1,3792,"img/Rafd090_05_Caucasian_male_sad_frontal.jpg",2,6,0,2.611788988
