test_round,subj,stim,response,emotion,correct,rt
2,6615,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,3.57486891746521
2,6615,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,0.445253849029541
2,6615,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,0.454754114151001
2,6615,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.633922815322876
2,6615,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,6,2,0,0.2578310966491699
2,6615,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,1.4946489334106445
2,6615,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.2030448913574219
2,6654,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,6,2,0,8.343424081802368
2,6654,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,3.9956471920013428
2,6654,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,2.815011978149414
2,6654,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,2,6,0,4.48541784286499
2,6654,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,6,2,0,29.430906057357788
2,6654,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,3.773566961288452
2,6654,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,1.8789150714874268
2,6654,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,0.42486095428466797
2,6654,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,6,2,0,2.5567619800567627
2,6654,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,3.540762186050415
2,6654,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,1.6059050559997559
2,6654,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,3.1394598484039307
2,6654,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,6,2,0,3.751376152038574
2,6654,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,6.120763063430786
2,6654,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,2,1,0,1.2618470191955566
2,6654,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,1.420637845993042
2,6654,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,6,2,0,4.0223610401153564
2,6654,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,4,4,1,1.9428091049194336
2,6654,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.5248210430145264
2,6654,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,3.542428970336914
2,6654,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,2.6174070835113525
2,6654,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,1.3784799575805664
2,6654,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,2.123818874359131
2,6654,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.302678108215332
2,6654,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,1.610908031463623
2,6654,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,1.3471109867095947
2,6654,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.333355188369751
2,6654,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.47658395767211914
2,6654,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.7189979553222656
2,6654,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.6042180061340332
2,6654,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,2.0408987998962402
2,6654,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,6,2,0,1.358290195465088
2,6654,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,1.7116320133209229
2,6654,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.051009178161621
2,6654,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,1.483525037765503
2,6654,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,5.336242914199829
2,6654,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.9936878681182861
2,6654,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.6719868183135986
2,6654,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,2,1,0,1.2148830890655518
2,6654,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.3340599536895752
2,6654,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,6,2,0,1.570497989654541
2,6654,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,2.5850179195404053
2,6654,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.9678239822387695
2,6654,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,2,6,0,4.516037940979004
2,6654,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.8114409446716309
2,6654,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,1.4852960109710693
2,6654,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,1.4178998470306396
2,6654,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,0.921867847442627
2,6654,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.8058078289031982
2,6654,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,1.0780811309814453
2,6654,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,1.2115418910980225
2,6654,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,1.0588018894195557
2,6654,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,0.596337080001831
2,6654,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.7304010391235352
2,6654,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,6,6,1,8.485620975494385
2,6654,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,2,6,0,0.7808599472045898
2,6654,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,4.175948858261108
2,6654,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,0.8084900379180908
2,6654,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.2074079513549805
2,6654,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,6,2,0,2.14518404006958
2,6654,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.7133049964904785
2,6654,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,2,1,0,0.8370330333709717
2,6654,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.35750889778137207
2,6654,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,1.7662839889526367
2,6654,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.4705119132995605
2,6654,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.7420809268951416
2,6654,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,6,2,0,1.4789490699768066
2,6654,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,4,4,1,2.451909065246582
2,6654,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,1,1,1,0.9229099750518799
2,6654,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.1876788139343262
2,7815,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,5.629340887069702
2,7815,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,17.705363988876343
2,7815,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,4.806574106216431
2,7815,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,1.2328310012817383
2,7815,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,7.934929132461548
2,7815,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,0.46160387992858887
2,7815,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,10.91813588142395
2,7815,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.8075740337371826
2,7815,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,4.2439610958099365
2,7815,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.29502105712890625
2,7815,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,7.037973880767822
2,7815,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,0.1269071102142334
2,7815,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,0.1765308380126953
2,7815,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,11.688531160354614
2,7815,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,0.2341160774230957
2,7815,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.8263778686523438
2,7815,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,6,6,1,2.489212989807129
2,7815,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,1,3,0,8.540817022323608
2,7815,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,2.5539891719818115
2,7815,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.1736619472503662
2,7815,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.44605302810668945
2,7815,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,6.781319856643677
2,7815,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.4276289939880371
2,7815,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.0714788436889648
2,7815,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,0.6572301387786865
2,7815,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,3,1,0,11.894522190093994
2,7815,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.652388095855713
2,7815,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,2,4,0,0.8004050254821777
2,7815,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,0.20304298400878906
2,7815,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.2976210117340088
2,7815,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.232666015625
2,7815,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.029968023300171
2,7815,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,0.21517300605773926
2,7815,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.18372297286987305
2,7815,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,3.373783826828003
2,7815,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.7346889972686768
2,7815,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,3.0569469928741455
2,7815,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,2.1768569946289062
2,7815,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,4.638034105300903
2,7815,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,1.6864988803863525
2,7815,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.8986818790435791
2,7815,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.6859481334686279
2,7815,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.4656381607055664
2,7815,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.20918798446655273
2,7815,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,0.3460350036621094
2,7815,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.95408296585083
2,7815,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.33345508575439453
2,7815,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,1,6,0,13.95090389251709
2,7815,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.17742204666137695
2,7815,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.3088500499725342
2,7815,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,2.4579081535339355
2,7815,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,2.1823720932006836
2,7815,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.6134059429168701
2,7815,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.3112568855285645
2,7815,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,1.4193089008331299
2,7815,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,6,6,1,2.731077194213867
2,7815,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,0.1319408416748047
2,7815,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,0.9471819400787354
2,7815,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.4509210586547852
2,7815,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,6,6,1,1.4787921905517578
2,7815,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,1.0520830154418945
2,7815,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.020599126815796
2,7815,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,2,2,1,2.665462017059326
2,7815,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,6,1,0,19.512216091156006
2,7815,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,0.9046359062194824
2,7815,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,2.1431541442871094
2,7815,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.0782339572906494
2,7815,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.854006052017212
2,7815,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.13237905502319336
2,7815,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,0.4931919574737549
2,9087,img/Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.9713759422302246
2,9087,img/Rafd090_14_Caucasian_female_sad_frontal.jpg,4,6,0,7.325607061386108
2,9087,img/Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,1.5743038654327393
2,9087,img/Rafd090_08_Caucasian_female_surprised_frontal.jpg,7,7,1,1.478921890258789
2,9087,img/Rafd090_05_Caucasian_male_sad_frontal.jpg,6,6,1,2.1349380016326904
2,9087,img/Rafd090_09_Caucasian_male_sad_frontal.jpg,2,6,0,4.06774115562439
2,9087,img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg,2,2,1,2.118607997894287
2,9087,img/Rafd090_02_Caucasian_female_sad_frontal.jpg,6,6,1,4.487462043762207
2,9087,img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg,1,3,0,0.9089200496673584
2,9087,img/Rafd090_14_Caucasian_female_fearful_frontal.jpg,4,4,1,1.4025700092315674
2,9087,img/Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.7942509651184082
2,9087,img/Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,1.3542201519012451
2,9087,img/Rafd090_03_Caucasian_male_fearful_frontal.jpg,4,4,1,2.1716830730438232
2,9087,img/Rafd090_14_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.883070945739746
2,9087,img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.2463059425354004
2,9087,img/Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,2.2866768836975098
2,9087,img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg,5,2,0,2.0387039184570312
2,9087,img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg,1,3,0,1.02681303024292
2,9087,img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg,1,3,0,0.9574611186981201
2,9087,img/Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.361656904220581
2,9087,img/Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,2.4674201011657715
2,9087,img/Rafd090_02_Caucasian_female_surprised_frontal.jpg,7,7,1,1.3397269248962402
2,9087,img/Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,1.1175298690795898
2,9087,img/Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,4.437763929367065
2,9087,img/Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,2.0943429470062256
2,9087,img/Rafd090_04_Caucasian_female_sad_frontal.jpg,6,6,1,1.1508948802947998
2,9087,img/Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,1.0255231857299805
2,9087,img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.306941032409668
2,9087,img/Rafd090_10_Caucasian_male_angry_frontal.jpg,1,1,1,1.3834810256958008
2,9087,img/Rafd090_10_Caucasian_male_surprised_frontal.jpg,7,7,1,1.3763508796691895
2,9087,img/Rafd090_02_Caucasian_female_fearful_frontal.jpg,3,4,0,2.0658059120178223
2,9087,img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg,1,3,0,1.1039929389953613
2,9087,img/Rafd090_04_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.1339688301086426
2,9087,img/Rafd090_09_Caucasian_male_surprised_frontal.jpg,7,7,1,1.0517380237579346
2,9087,img/Rafd090_14_Caucasian_female_happy_frontal.jpg,5,5,1,2.131338119506836
2,9087,img/Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,1.307163953781128
2,9087,img/Rafd090_03_Caucasian_male_happy_frontal.jpg,5,5,1,1.7071301937103271
2,9087,img/Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,1.5321199893951416
2,9087,img/Rafd090_08_Caucasian_female_angry_frontal.jpg,1,1,1,1.0622138977050781
2,9087,img/Rafd090_09_Caucasian_male_angry_frontal.jpg,1,1,1,0.9898910522460938
2,9087,img/Rafd090_10_Caucasian_male_sad_frontal.jpg,6,6,1,1.320340871810913
2,9087,img/Rafd090_03_Caucasian_male_angry_frontal.jpg,2,1,0,1.6281850337982178
2,9087,img/Rafd090_04_Caucasian_female_surprised_frontal.jpg,7,7,1,1.2752180099487305
2,9087,img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg,1,3,0,0.8325049877166748
2,9087,img/Rafd090_12_Caucasian_female_sad_frontal.jpg,6,6,1,1.138578176498413
2,9087,img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.9276080131530762
2,9087,img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg,2,2,1,0.6533799171447754
2,9087,img/Rafd090_10_Caucasian_male_fearful_frontal.jpg,4,4,1,1.6775789260864258
2,9087,img/Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,2.040005922317505
2,9087,img/Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,0.9429428577423096
2,9087,img/Rafd090_04_Caucasian_female_angry_frontal.jpg,1,1,1,0.8807790279388428
2,9087,img/Rafd090_07_Caucasian_male_happy_frontal.jpg,5,5,1,1.6588311195373535
2,9087,img/Rafd090_02_Caucasian_female_angry_frontal.jpg,2,1,0,0.9596948623657227
2,9087,img/Rafd090_04_Caucasian_female_disgusted_frontal.jpg,1,3,0,2.739509105682373
2,9087,img/Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,2.2542269229888916
2,9087,img/Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,2.226525068283081
2,9087,img/Rafd090_08_Caucasian_female_fearful_frontal.jpg,4,4,1,1.8340449333190918
2,9087,img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg,3,3,1,2.081672191619873
2,9087,img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg,1,3,0,0.5425548553466797
2,9087,img/Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.5151650905609131
2,9087,img/Rafd090_07_Caucasian_male_sad_frontal.jpg,6,6,1,1.4862749576568604
2,9087,img/Rafd090_09_Caucasian_male_fearful_frontal.jpg,4,4,1,1.841055154800415
2,9087,img/Rafd090_07_Caucasian_male_angry_frontal.jpg,1,1,1,0.366804838180542
2,9087,img/Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.44400787353515625
2,9087,img/Rafd090_08_Caucasian_female_sad_frontal.jpg,6,6,1,0.8414220809936523
2,9087,img/Rafd090_10_Caucasian_male_happy_frontal.jpg,5,5,1,1.3796298503875732
2,9087,img/Rafd090_05_Caucasian_male_surprised_frontal.jpg,7,7,1,0.5826950073242188
2,9087,img/Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,0.9544761180877686
2,9087,img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg,1,3,0,0.5821058750152588
2,9087,img/Rafd090_09_Caucasian_male_happy_frontal.jpg,5,5,1,0.7431480884552002
2,9506,img\Rafd090_14_Caucasian_female_angry_frontal.jpg,1,1,1,3.111566846596361
2,9506,img\Rafd090_02_Caucasian_female_happy_frontal.jpg,5,5,1,1.6148066126133926
2,9506,img\Rafd090_02_Caucasian_female_disgusted_frontal.jpg,3,3,1,1.2906643596807044
2,9506,img\Rafd090_05_Caucasian_male_fearful_frontal.jpg,7,4,0,2.4438661425556347
2,9506,img\Rafd090_14_Caucasian_female_surprised_frontal.jpg,7,7,1,1.2225256829497084
2,9506,img\Rafd090_07_Caucasian_male_fearful_frontal.jpg,4,4,1,2.002280388379404
2,9506,img\Rafd090_10_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.8628089979911238
2,9506,img\Rafd090_12_Caucasian_female_happy_frontal.jpg,5,5,1,1.2487676476948764
2,9506,img\Rafd090_09_Caucasian_male_contemptuous_frontal.jpg,2,2,1,0.4672421065997696
2,9506,img\Rafd090_02_Caucasian_female_sad_frontal.jpg,3,6,0,2.509121086896812
2,9506,img\Rafd090_02_Caucasian_female_contemptuous_frontal.jpg,2,2,1,3.3416140315512166
2,9506,img\Rafd090_07_Caucasian_male_sad_frontal.jpg,1,6,0,2.100925967403782
2,9506,img\Rafd090_12_Caucasian_female_angry_frontal.jpg,1,1,1,3.949313503706435
2,9506,img\Rafd090_04_Caucasian_female_happy_frontal.jpg,5,5,1,1.603804100312118
2,9506,img\Rafd090_04_Caucasian_female_fearful_frontal.jpg,4,4,1,3.584348239150131
2,9506,img\Rafd090_07_Caucasian_male_angry_frontal.jpg,2,1,0,1.2135151857910387
2,9506,img\Rafd090_12_Caucasian_female_surprised_frontal.jpg,7,7,1,1.305349930193188
2,9506,img\Rafd090_10_Caucasian_male_fearful_frontal.jpg,7,4,0,4.633890574954421
2,9506,img\Rafd090_02_Caucasian_female_surprised_frontal.jpg,4,7,0,2.3970348884959094
2,9506,img\Rafd090_09_Caucasian_male_surprised_frontal.jpg,4,7,0,0.7055783889927625
2,9506,img\Rafd090_09_Caucasian_male_fearful_frontal.jpg,7,4,0,4.306078329263983
2,9506,img\Rafd090_12_Caucasian_female_fearful_frontal.jpg,4,4,1,1.5786055054086319
2,9506,img\Rafd090_05_Caucasian_male_angry_frontal.jpg,1,1,1,0.49585078504787816
2,9506,img\Rafd090_12_Caucasian_female_contemptuous_frontal.jpg,2,2,1,1.2404080901296766
2,9506,img\Rafd090_03_Caucasian_male_angry_frontal.jpg,3,1,0,2.3236005032067624
2,9506,img\Rafd090_08_Caucasian_female_sad_frontal.jpg,2,6,0,1.467456753346596
2,9506,img\Rafd090_05_Caucasian_male_sad_frontal.jpg,2,6,0,3.1953966671890157
2,9506,img\Rafd090_05_Caucasian_male_happy_frontal.jpg,5,5,1,0.5040213601514552
2,9506,img\Rafd090_05_Caucasian_male_disgusted_frontal.jpg,3,3,1,1.5763722459896599
2,9506,img\Rafd090_03_Caucasian_male_disgusted_frontal.jpg,5,3,0,1.6056243980565341
2,9506,img\Rafd090_02_Caucasian_female_angry_frontal.jpg,3,1,0,2.314289967224795
2,9506,img\Rafd090_10_Caucasian_male_disgusted_frontal.jpg,3,3,1,0.3059654064099959
2,9506,img\Rafd090_07_Caucasian_male_disgusted_frontal.jpg,3,3,1,6.282643570676555
2,9506,img\Rafd090_12_Caucasian_female_disgusted_frontal.jpg,3,3,1,3.1156437349281987
2,9506,img\Rafd090_08_Caucasian_female_happy_frontal.jpg,5,5,1,0.5876141360749898
2,9506,img\Rafd090_07_Caucasian_male_surprised_frontal.jpg,7,7,1,3.776799113042216
2,9506,img\Rafd090_03_Caucasian_male_sad_frontal.jpg,6,6,1,1.342561276980632
2,9506,img\Rafd090_05_Caucasian_male_contemptuous_frontal.jpg,2,2,1,1.2777906876908673
2,9506,img\Rafd090_03_Caucasian_male_surprised_frontal.jpg,7,7,1,1.5509753361566254
